Seed,Device,Enroll_Energy_mJ,Enroll_CPU_s,Auth_Energy_mJ,Auth_CPU_s,Keyex_Energy_mJ,Keyex_CPU_s,Total_Energy_mJ,Total_CPU_s
890123,83,13.4790,0.218600,40.0730,0.650080,0.0000,0.000000,53.5520,0.868680
890123,84,11.8110,0.191600,33.5220,0.544080,0.0000,0.000000,45.3330,0.735680
890123,85,9.4010,0.152600,41.7420,0.677080,0.0000,0.000000,51.1430,0.829680
890123,86,6.6810,0.108600,34.8200,0.565080,0.0000,0.000000,41.5010,0.673680
890123,87,7.6080,0.123600,41.3710,0.671080,0.0000,0.000000,48.9790,0.794680
890123,88,14.6690,0.237856,59.2690,0.961336,0.0000,0.000000,73.9380,1.199192
890123,89,14.0510,0.227856,50.9660,0.826336,0.0000,0.000000,65.0170,1.054192
890123,90,16.7090,0.270856,57.7020,0.935336,0.0000,0.000000,74.4110,1.206192
890123,91,18.4020,0.298600,37.6410,0.611080,0.0000,0.000000,56.0430,0.909680
890123,92,9.3120,0.151168,39.2080,0.636080,0.0000,0.000000,48.5200,0.787248
890123,93,10.8840,0.176600,35.0050,0.568080,0.0000,0.000000,45.8890,0.744680
890123,94,11.6870,0.189600,39.0840,0.634080,0.0000,0.000000,50.7710,0.823680
890123,95,15.7200,0.254856,60.6680,0.983336,0.0000,0.000000,76.3880,1.238192
890123,96,14.6690,0.237856,56.5890,0.917336,0.0000,0.000000,71.2580,1.155192
890123,97,15.8440,0.256856,49.4210,0.801336,0.0000,0.000000,65.2650,1.058192
890123,98,14.1750,0.229856,51.8310,0.840336,0.0000,0.000000,66.0060,1.070192
890123,99,17.7590,0.287856,45.0950,0.731336,0.0000,0.000000,62.8540,1.019192
890123,100,13.1240,0.212856,50.4300,0.817672,0.0000,0.000000,63.5540,1.030528
901234,81,7.1140,0.115600,41.1850,0.668080,0.0000,0.000000,48.2990,0.783680
901234,82,9.7710,0.158600,38.3430,0.622080,0.0000,0.000000,48.1140,0.780680
901234,83,9.2150,0.149600,41.9270,0.680080,0.0000,0.000000,51.1420,0.829680
901234,84,8.9680,0.145600,37.4160,0.607080,0.0000,0.000000,46.3840,0.752680
901234,85,11.2550,0.182600,37.4770,0.608080,0.0000,0.000000,48.7320,0.790680
901234,86,12.5520,0.203600,34.8200,0.565080,0.0000,0.000000,47.3720,0.768680
901234,87,10.6980,0.173600,37.4770,0.608080,0.0000,0.000000,48.1750,0.781680
901234,88,13.9900,0.226856,50.5950,0.820336,0.0000,0.000000,64.5850,1.047192
901234,89,13.4330,0.217856,56.1570,0.910336,0.0000,0.000000,69.5900,1.128192
901234,90,20.4080,0.330856,55.0440,0.892336,0.0000,0.000000,75.4520,1.223192
901234,91,5.4450,0.088600,34.3260,0.557080,0.0000,0.000000,39.7710,0.645680
901234,92,10.8840,0.176600,36.1800,0.587080,0.0000,0.000000,47.0640,0.763680
901234,93,9.4050,0.152664,42.5450,0.690080,0.0000,0.000000,51.9500,0.842744
901234,94,9.8370,0.159664,40.2580,0.653080,0.0000,0.000000,50.0950,0.812744
901234,95,14.7310,0.238856,49.6060,0.804336,0.0000,0.000000,64.3370,1.043192
901234,96,11.3940,0.184856,51.9540,0.842336,0.0000,0.000000,63.3480,1.027192
901234,97,15.4110,0.249856,50.5950,0.820336,0.0000,0.000000,66.0060,1.070192
901234,98,14.5460,0.235856,54.3030,0.880336,0.0000,0.000000,68.8490,1.116192
901234,99,17.5160,0.283920,54.1790,0.878336,0.0000,0.000000,71.6950,1.162256
901234,100,13.9280,0.225856,54.5500,0.884336,0.0000,0.000000,68.4780,1.110192
