Seed,Device,Enroll_Energy_mJ,Enroll_CPU_s,Auth_Energy_mJ,Auth_CPU_s,Keyex_Energy_mJ,Keyex_CPU_s,Total_Energy_mJ,Total_CPU_s
345678,80,20.6750,0.335368,11.7230,0.190112,8.6970,0.141072,41.0950,0.666552
456789,65,29.2650,0.474368,20.1900,0.327112,11.8480,0.192072,61.3030,0.993552
456789,66,26.6690,0.432368,10.4870,0.170112,11.7250,0.190072,48.8810,0.792552
456789,67,27.6580,0.448368,13.7010,0.222112,13.7020,0.222072,55.0610,0.892552
456789,68,19.2530,0.312368,11.2290,0.182112,8.0170,0.130072,38.4990,0.624552
456789,69,29.2030,0.473368,12.7740,0.207112,10.4270,0.169072,52.4040,0.849552
456789,70,11.0180,0.179112,6.7630,0.109856,7.8770,0.127816,25.6580,0.416784
456789,71,34.9500,0.566368,11.4760,0.186112,17.3490,0.281072,63.7750,1.033552
456789,72,14.9270,0.242368,8.8800,0.144112,9.0670,0.147072,32.8740,0.533552
456789,73,25.6190,0.415368,17.0380,0.276112,12.4660,0.202072,55.1230,0.893552
456789,74,17.8940,0.290368,7.6440,0.124112,10.9210,0.177072,36.4590,0.591552
456789,75,25.9040,0.420368,15.6780,0.254112,13.1460,0.213072,54.7280,0.887552
456789,76,21.7870,0.353368,11.5990,0.188112,11.1690,0.181072,44.5550,0.722552
456789,77,21.3310,0.346368,13.4530,0.218112,11.9720,0.194072,46.7560,0.758552
456789,78,15.6690,0.254368,12.7740,0.207112,8.3880,0.136072,36.8310,0.597552
456789,79,26.3600,0.427368,16.0490,0.260112,13.3320,0.216072,55.7410,0.903552
456789,80,20.4890,0.332368,10.1160,0.164112,10.1180,0.164072,40.7230,0.660552
567890,65,23.9310,0.388368,10.5490,0.171112,16.7920,0.272072,51.2720,0.831552
567890,66,20.3040,0.329368,10.9810,0.178112,9.4380,0.153072,40.7230,0.660552
567890,67,31.7370,0.514368,13.8860,0.225112,9.6280,0.156144,55.2510,0.895624
567890,68,18.2640,0.296368,11.4760,0.186112,8.2020,0.133072,37.9420,0.615552
567890,69,25.9890,0.421368,9.4980,0.154112,16.5450,0.268072,52.0320,0.843552
567890,70,11.3890,0.185112,7.3810,0.119856,5.2820,0.085816,24.0520,0.390784
567890,71,26.4220,0.428368,10.8580,0.176112,13.8880,0.225072,51.1680,0.829552
567890,72,20.2420,0.328368,10.7340,0.174112,10.3030,0.167072,41.2790,0.669552
567890,73,46.3830,0.751368,9.4980,0.154112,15.9270,0.258072,71.8080,1.163552
567890,74,23.1470,0.375368,11.2290,0.182112,5.1740,0.084072,39.5500,0.641552
567890,75,28.5850,0.463368,13.6390,0.221112,10.8600,0.176072,53.0840,0.860552
567890,76,25.1860,0.408368,8.6980,0.141112,12.9610,0.210072,46.8450,0.759552
567890,77,28.9800,0.470368,12.7740,0.207112,18.7080,0.303072,60.4620,0.980552
567890,78,19.5000,0.316368,9.3130,0.151112,10.2420,0.166072,39.0550,0.633552
567890,79,29.2030,0.473368,11.9080,0.193112,14.6910,0.238072,55.8020,0.904552
567890,80,22.0340,0.357368,10.9810,0.178112,13.8880,0.225072,46.9030,0.760552
678901,65,25.8040,0.418368,13.5770,0.220112,13.7640,0.223072,53.1450,0.861552
678901,66,17.3370,0.281368,12.2790,0.199112,11.8480,0.192072,41.4640,0.672552
678901,67,27.3490,0.443368,13.2680,0.215112,10.7360,0.174072,51.3530,0.832552
678901,68,22.1580,0.359368,8.2620,0.134112,9.6240,0.156072,40.0440,0.649552
678901,69,39.5850,0.641368,13.1440,0.213112,11.6630,0.189072,64.3920,1.043552
678901,70,12.8100,0.208112,6.7630,0.109856,8.7420,0.141816,28.3150,0.459784
678901,71,31.3660,0.508368,12.1560,0.197112,15.7420,0.255072,59.2640,0.960552
678901,72,17.9960,0.292368,7.9530,0.129112,8.6350,0.140072,34.5840,0.561552
678901,73,29.1860,0.473368,12.8350,0.208112,12.8370,0.208072,54.8580,0.889552
678901,74,20.7360,0.336368,9.1270,0.148112,11.1690,0.181072,41.0320,0.665552
678901,75,21.2930,0.345368,9.8690,0.160112,13.8260,0.224072,44.9880,0.729552
678901,76,18.6580,0.302736,9.8140,0.159224,10.9830,0.178072,39.4550,0.640032
678901,77,26.9780,0.437368,9.0040,0.146112,12.8990,0.209072,48.8810,0.792552
678901,78,18.3880,0.298368,12.1560,0.197112,11.8220,0.191640,42.3660,0.687120
678901,79,27.1250,0.439736,13.0210,0.211112,15.8650,0.257072,56.0110,0.907920
678901,80,18.7200,0.303736,10.3630,0.168112,6.4100,0.104072,35.4930,0.575920
789012,65,29.9450,0.485368,15.6780,0.254112,18.8940,0.306072,64.5170,1.045552
789012,66,21.6020,0.350368,10.6110,0.172112,9.6850,0.157072,41.8980,0.679552
789012,67,22.7140,0.368368,10.2400,0.166112,11.4780,0.186072,44.4320,0.720552
789012,68,21.2310,0.344368,9.8650,0.160048,14.1350,0.229072,45.2310,0.733488
789012,69,28.0910,0.455368,16.7290,0.271112,22.9720,0.372072,67.7920,1.098552
789012,70,13.2430,0.215112,8.1850,0.132856,6.5790,0.106816,28.0070,0.454784
789012,71,28.7700,0.466368,13.3920,0.217112,15.7420,0.255072,57.9040,0.938552
789012,72,19.3150,0.313368,12.2790,0.199112,8.7580,0.142072,40.3520,0.654552
789012,73,23.7030,0.384368,11.5380,0.187112,18.5890,0.301144,53.8300,0.872624
789012,74,25.8380,0.419368,9.3310,0.151408,11.2920,0.183072,46.4610,0.753848
789012,75,26.4220,0.428368,10.8580,0.176112,18.2140,0.295072,55.4940,0.899552
789012,76,19.8710,0.322368,12.3410,0.200112,10.4270,0.169072,42.6390,0.691552
789012,77,26.5460,0.430368,15.8020,0.256112,13.6410,0.221072,55.9890,0.907552
789012,78,20.2420,0.328368,8.6400,0.140224,8.1400,0.132072,37.0220,0.600664
789012,79,30.0680,0.487368,17.6560,0.286112,11.6630,0.189072,59.3870,0.962552
789012,80,20.1180,0.326368,7.9530,0.129112,13.5790,0.220072,41.6500,0.675552
890123,65,30.8100,0.499368,13.8860,0.225112,13.6410,0.221072,58.3370,0.945552
890123,66,20.4270,0.331368,9.6220,0.156112,6.9660,0.113072,37.0150,0.600552
890123,67,21.4160,0.347368,11.7850,0.191112,18.7080,0.303072,51.9090,0.841552
890123,68,17.8320,0.289368,9.0660,0.147112,9.6850,0.157072,36.5830,0.593552
890123,69,39.3380,0.637368,12.4650,0.202112,13.2080,0.214072,65.0110,1.053552
890123,70,11.9450,0.194112,6.6400,0.107856,6.9990,0.113600,25.5840,0.415568
890123,71,24.0740,0.390368,12.6500,0.205112,16.1130,0.261072,52.8370,0.856552
890123,72,18.8210,0.305368,7.5820,0.123112,11.7870,0.191072,38.1900,0.619552
890123,73,23.3940,0.379368,12.8350,0.208112,13.8890,0.225088,50.1180,0.812568
890123,74,21.9110,0.355368,8.8800,0.144112,9.9940,0.162072,40.7850,0.661552
890123,75,22.6520,0.367368,11.1670,0.181112,20.9330,0.339072,54.7520,0.887552
890123,76,19.6240,0.318368,5.7280,0.093112,10.3030,0.167072,35.6550,0.578552
890123,77,27.2250,0.441368,13.2060,0.214112,13.0230,0.211072,53.4540,0.866552
890123,78,20.6750,0.335368,11.1050,0.180112,10.3650,0.168072,42.1450,0.683552
890123,79,30.6240,0.496368,16.2960,0.264112,17.6000,0.285144,64.5200,1.045624
890123,80,21.0450,0.341368,9.0040,0.146112,6.4100,0.104072,36.4590,0.591552
901234,65,23.2700,0.377368,17.6560,0.286112,12.8370,0.208072,53.7630,0.871552
901234,66,17.8320,0.289368,9.0040,0.146112,7.2750,0.118072,34.1110,0.553552
901234,67,22.5900,0.366368,14.2570,0.231112,13.9500,0.226072,50.7970,0.823552
901234,68,18.5730,0.301368,11.9080,0.193112,11.5390,0.187072,42.0200,0.681552
901234,69,30.0060,0.486368,15.6780,0.254112,11.3580,0.184144,57.0420,0.924624
901234,70,14.6640,0.238112,9.1120,0.147856,10.2260,0.165816,34.0020,0.551784
901234,71,21.1690,0.343368,11.9080,0.193112,16.3600,0.265072,49.4370,0.801552
901234,72,21.8490,0.354368,9.0040,0.146112,9.4380,0.153072,40.2910,0.653552
901234,73,28.4610,0.461368,8.4480,0.137112,14.0730,0.228072,50.9820,0.826552
901234,74,15.4220,0.250368,11.1050,0.180112,9.5620,0.155072,36.0890,0.585552
901234,75,27.8430,0.451368,15.7400,0.255112,12.0960,0.196072,55.6790,0.902552
901234,76,21.1690,0.343368,9.7450,0.158112,7.8310,0.127072,38.7450,0.628552
901234,77,24.5060,0.397368,14.1330,0.229112,13.2080,0.214072,51.8470,0.840552
901234,78,19.5620,0.317368,7.0260,0.114112,10.8600,0.176072,37.4480,0.607552
901234,79,30.9330,0.501368,11.1670,0.181112,14.5680,0.236072,56.6680,0.918552
901234,80,20.6750,0.335368,9.6840,0.157112,10.0560,0.163072,40.4150,0.655552
