Seed,Device,Enroll_Energy_mJ,Enroll_CPU_s,Auth_Energy_mJ,Auth_CPU_s,Keyex_Energy_mJ,Keyex_CPU_s,Total_Energy_mJ,Total_CPU_s
567890,103,26.4220,0.428368,14.1330,0.229112,15.4330,0.250072,55.9880,0.907552
567890,104,19.9950,0.324368,5.0490,0.082112,9.0060,0.146072,34.0500,0.552552
567890,105,25.3100,0.410368,16.4820,0.267112,11.1070,0.180072,52.8990,0.857552
567890,106,18.8210,0.305368,10.6110,0.172112,11.2920,0.183072,40.7240,0.660552
567890,107,27.6120,0.447624,16.8060,0.272368,16.2520,0.263328,60.6700,0.983320
567890,108,27.9210,0.452624,11.5140,0.186736,16.8700,0.273328,56.3050,0.912688
567890,109,24.4230,0.396368,9.7450,0.158112,12.8370,0.208072,47.0050,0.762552
567890,110,20.1800,0.327368,10.6720,0.173112,12.7750,0.207072,43.6270,0.707552
567890,111,22.7140,0.368368,15.0600,0.244112,13.1460,0.213072,50.9200,0.825552
567890,112,16.1010,0.261368,7.8910,0.128112,11.7250,0.190072,35.7170,0.579552
567890,113,29.1410,0.472368,14.1330,0.229112,13.2700,0.215072,56.5440,0.916552
567890,114,23.8260,0.386368,8.6330,0.140112,12.4660,0.202072,44.9250,0.728552
567890,115,24.0120,0.389368,12.4030,0.201112,13.8260,0.224072,50.2410,0.814552
567890,116,19.3310,0.313624,10.5650,0.171368,15.8810,0.257328,45.7770,0.742320
567890,117,29.0950,0.471624,11.0200,0.178736,19.3420,0.313328,59.4570,0.963688
567890,118,23.4710,0.380624,10.5650,0.171368,15.6960,0.254328,49.7320,0.806320
567890,119,24.7070,0.400624,14.6430,0.237368,16.2520,0.263328,55.6020,0.901320
567890,120,30.3310,0.491624,7.4970,0.121736,13.7180,0.222328,51.5460,0.835688
678901,97,29.8830,0.484368,10.4870,0.170112,14.0730,0.228072,54.4430,0.882552
678901,98,16.3490,0.265368,8.2620,0.134112,9.6240,0.156072,34.2350,0.555552
678901,99,28.5230,0.462368,12.3410,0.200112,10.6120,0.172072,51.4760,0.834552
678901,100,19.3150,0.313368,11.2290,0.182112,9.3760,0.152072,39.9200,0.647552
678901,101,21.4780,0.348368,9.7450,0.158112,14.5680,0.236072,45.7910,0.742552
